id_lectura,id_medidor,fecha_lectura,lectura_acumulada_m3,consumo_m3,tipo_anomalia_real,tipo_anomalia_detectada
LC-0015362,MD-01281,2025-02-01,2081.0,14.22,Normal,Normal
LC-0015363,MD-01281,2025-03-01,2095.39,14.4,Normal,Normal
LC-0015364,MD-01281,2025-04-01,2108.05,12.66,Normal,Normal
LC-0015365,MD-01281,2025-05-01,2120.12,12.07,Normal,Normal
LC-0015366,MD-01281,2025-06-01,2134.51,14.38,Normal,Normal
LC-0015367,MD-01281,2025-07-01,2148.42,13.91,Normal,Normal
LC-0015368,MD-01281,2025-08-01,2162.52,14.1,Normal,Normal
LC-0015369,MD-01281,2025-09-01,2176.13,13.61,Normal,Normal
LC-0015370,MD-01281,2025-10-01,2190.48,14.34,Normal,Normal
LC-0015371,MD-01281,2025-11-01,2202.91,12.43,Normal,Normal
LC-0015372,MD-01281,2025-12-01,2217.3,14.39,Normal,Normal
LC-0015373,MD-01282,2025-01-01,2396.68,13.95,Normal,Normal
LC-0015374,MD-01282,2025-02-01,2412.62,15.94,Normal,Normal
LC-0015375,MD-01282,2025-03-01,2426.84,14.22,Normal,Normal
LC-0015376,MD-01282,2025-04-01,2442.28,15.44,Normal,Normal
LC-0015377,MD-01282,2025-05-01,2456.52,14.24,Normal,Normal
LC-0015378,MD-01282,2025-06-01,2473.72,17.2,Normal,Normal
LC-0015379,MD-01282,2025-07-01,2489.72,15.99,Normal,Normal
LC-0015380,MD-01282,2025-08-01,2506.12,16.4,Normal,Normal
LC-0015381,MD-01282,2025-09-01,2520.38,14.26,Normal,Normal
LC-0015382,MD-01282,2025-10-01,2535.92,15.54,Normal,Normal
LC-0015383,MD-01282,2025-11-01,2551.33,15.41,Normal,Normal
LC-0015384,MD-01282,2025-12-01,2566.65,15.31,Normal,Normal
LC-0015385,MD-01283,2025-01-01,2747.52,233.13,Normal,Normal
LC-0015386,MD-01283,2025-02-01,2958.05,210.54,Normal,Normal
LC-0015387,MD-01283,2025-03-01,3216.22,258.16,Normal,Normal
LC-0015388,MD-01283,2025-04-01,3436.88,220.66,Normal,Normal
LC-0015389,MD-01283,2025-05-01,3654.05,217.17,Normal,Normal
LC-0015390,MD-01283,2025-06-01,3878.96,224.91,Normal,Normal
LC-0015391,MD-01283,2025-07-01,4127.75,248.79,Normal,Normal
LC-0015392,MD-01283,2025-08-01,4354.69,226.94,Normal,Normal
LC-0015393,MD-01283,2025-09-01,4608.21,253.52,Normal,Normal
LC-0015394,MD-01283,2025-10-01,4834.02,225.81,Normal,Normal
LC-0015395,MD-01283,2025-11-01,5039.58,205.56,Normal,Normal
LC-0015396,MD-01283,2025-12-01,5256.01,216.43,Normal,Normal
LC-0015397,MD-01284,2025-01-01,1459.73,18.18,Normal,Normal
LC-0015398,MD-01284,2025-02-01,1477.57,17.83,Normal,Normal
LC-0015399,MD-01284,2025-03-01,1493.66,16.1,Normal,Normal
LC-0015400,MD-01284,2025-04-01,1514.65,20.98,Normal,Normal
LC-0015401,MD-01284,2025-05-01,1531.58,16.93,Normal,Normal
LC-0015402,MD-01284,2025-06-01,1549.84,18.26,Normal,Normal
LC-0015403,MD-01284,2025-07-01,1566.57,16.73,Normal,Normal
LC-0015404,MD-01284,2025-08-01,1581.0,14.43,Normal,Normal
LC-0015405,MD-01284,2025-09-01,1597.33,16.34,Normal,Normal
LC-0015406,MD-01284,2025-10-01,1612.93,15.6,Normal,Normal
LC-0015407,MD-01284,2025-11-01,1632.12,19.18,Normal,Normal
LC-0015408,MD-01284,2025-12-01,1648.9,16.79,Normal,Normal
LC-0015409,MD-01285,2025-01-01,2070.93,11.05,Normal,Normal
LC-0015410,MD-01285,2025-02-01,2085.49,14.56,Normal,Normal
LC-0015411,MD-01285,2025-03-01,2096.52,11.03,Normal,Normal
LC-0015412,MD-01285,2025-04-01,2108.85,12.33,Normal,Normal
LC-0015413,MD-01285,2025-05-01,2122.63,13.78,Normal,Normal
LC-0015414,MD-01285,2025-06-01,2134.29,11.66,Normal,Normal
LC-0015415,MD-01285,2025-07-01,2148.19,13.9,Normal,Normal
LC-0015416,MD-01285,2025-08-01,2160.68,12.49,Normal,Normal
LC-0015417,MD-01285,2025-09-01,2173.46,12.78,Normal,Normal
LC-0015418,MD-01285,2025-10-01,2185.72,12.26,Normal,Normal
LC-0015419,MD-01285,2025-11-01,2197.33,11.62,Normal,Normal
LC-0015420,MD-01285,2025-12-01,2210.59,13.26,Normal,Normal
LC-0015421,MD-01286,2025-01-01,3911.88,15.39,Normal,Normal
LC-0015422,MD-01286,2025-02-01,3931.21,19.33,Normal,Normal
LC-0015423,MD-01286,2025-03-01,3948.6,17.39,Normal,Normal
LC-0015424,MD-01286,2025-04-01,3967.47,18.87,Normal,Normal
LC-0015425,MD-01286,2025-05-01,3986.09,18.62,Normal,Normal
LC-0015426,MD-01286,2025-06-01,4004.14,18.05,Normal,Normal
LC-0015427,MD-01286,2025-07-01,4023.73,19.59,Normal,Normal
LC-0015428,MD-01286,2025-08-01,4042.57,18.84,Normal,Normal
LC-0015429,MD-01286,2025-09-01,4064.99,22.43,Normal,Normal
LC-0015430,MD-01286,2025-10-01,4086.04,21.04,Normal,Normal
LC-0015431,MD-01286,2025-11-01,4102.97,16.93,Normal,Normal
LC-0015432,MD-01286,2025-12-01,4123.14,20.17,Normal,Normal
LC-0015433,MD-01287,2025-01-01,1565.93,30.72,Normal,Normal
LC-0015434,MD-01287,2025-02-01,1598.52,32.6,Normal,Normal
LC-0015435,MD-01287,2025-03-01,1636.7,38.18,Normal,Normal
LC-0015436,MD-01287,2025-04-01,1671.17,34.47,Normal,Normal
LC-0015437,MD-01287,2025-05-01,1703.56,32.39,Normal,Normal
LC-0015438,MD-01287,2025-06-01,1741.7,38.14,Normal,Normal
LC-0015439,MD-01287,2025-07-01,1780.66,38.96,Normal,Normal
LC-0015440,MD-01287,2025-08-01,1812.06,31.39,Normal,Normal
LC-0015441,MD-01287,2025-09-01,1845.33,33.27,Normal,Normal
LC-0015442,MD-01287,2025-10-01,1879.04,33.71,Normal,Normal
LC-0015443,MD-01287,2025-11-01,1915.18,36.14,Normal,Normal
LC-0015444,MD-01287,2025-12-01,1949.34,34.16,Normal,Normal
LC-0015445,MD-01288,2025-01-01,4196.48,14.03,Normal,Normal
LC-0015446,MD-01288,2025-02-01,4209.14,12.67,Normal,Normal
LC-0015447,MD-01288,2025-03-01,4221.9,12.76,Normal,Normal
LC-0015448,MD-01288,2025-04-01,4233.09,11.19,Normal,Normal
LC-0015449,MD-01288,2025-05-01,4244.96,11.87,Normal,Normal
LC-0015450,MD-01288,2025-06-01,4256.48,11.52,Normal,Normal
LC-0015451,MD-01288,2025-07-01,4267.68,11.2,Normal,Normal
LC-0015452,MD-01288,2025-08-01,4280.57,12.89,Normal,Normal
LC-0015453,MD-01288,2025-09-01,4293.66,13.09,Normal,Normal
LC-0015454,MD-01288,2025-10-01,4306.3,12.63,Normal,Normal
LC-0015455,MD-01288,2025-11-01,4317.73,11.43,Normal,Normal
LC-0015456,MD-01288,2025-12-01,4330.3,12.57,Normal,Normal
LC-0015457,MD-01289,2025-01-01,2323.38,52.05,Normal,Normal
LC-0015458,MD-01289,2025-02-01,2370.3,46.93,Normal,Normal
LC-0015459,MD-01289,2025-03-01,2417.96,47.66,Normal,Normal
LC-0015460,MD-01289,2025-04-01,2465.87,47.91,Normal,Normal
LC-0015461,MD-01289,2025-05-01,2512.94,47.07,Normal,Normal
LC-0015462,MD-01289,2025-06-01,2556.36,43.42,Normal,Normal
LC-0015463,MD-01289,2025-07-01,2600.66,44.29,Normal,Normal
LC-0015464,MD-01289,2025-08-01,2650.42,49.76,Normal,Normal
LC-0015465,MD-01289,2025-09-01,2697.28,46.86,Normal,Normal
LC-0015466,MD-01289,2025-10-01,2745.11,47.83,Normal,Normal
LC-0015467,MD-01289,2025-11-01,2796.74,51.63,Normal,Normal
LC-0015468,MD-01289,2025-12-01,2844.48,47.74,Normal,Normal
LC-0015469,MD-01290,2025-01-01,2748.95,266.0,Normal,Normal
LC-0015470,MD-01290,2025-02-01,2969.43,220.48,Normal,Normal
LC-0015471,MD-01290,2025-03-01,3208.72,239.29,Normal,Normal
LC-0015472,MD-01290,2025-04-01,3485.51,276.79,Normal,Normal
LC-0015473,MD-01290,2025-05-01,3716.07,230.56,Normal,Normal
LC-0015474,MD-01290,2025-06-01,3988.15,272.08,Normal,Normal
LC-0015475,MD-01290,2025-07-01,4223.99,235.84,Normal,Normal
LC-0015476,MD-01290,2025-08-01,4459.55,235.56,Normal,Normal
LC-0015477,MD-01290,2025-09-01,4679.94,220.39,Normal,Normal
LC-0015478,MD-01290,2025-10-01,4943.95,264.01,Normal,Normal
LC-0015479,MD-01290,2025-11-01,5171.76,227.8,Normal,Normal
LC-0015480,MD-01290,2025-12-01,5445.12,273.36,Normal,Normal
LC-0015481,MD-01291,2025-01-01,1194.29,11.43,Normal,Normal
LC-0015482,MD-01291,2025-02-01,1208.7,14.41,Normal,Normal
LC-0015483,MD-01291,2025-03-01,1222.91,14.21,Normal,Normal
LC-0015484,MD-01291,2025-04-01,1235.19,12.27,Normal,Normal
LC-0015485,MD-01291,2025-05-01,1247.58,12.4,Normal,Normal
LC-0015486,MD-01291,2025-06-01,1260.45,12.87,Normal,Normal
LC-0015487,MD-01291,2025-07-01,1275.12,14.67,Normal,Normal
LC-0015488,MD-01291,2025-08-01,1288.33,13.21,Normal,Normal
LC-0015489,MD-01291,2025-09-01,1301.78,13.45,Normal,Normal
LC-0015490,MD-01291,2025-10-01,1315.24,13.45,Normal,Normal
LC-0015491,MD-01291,2025-11-01,1329.99,14.75,Normal,Normal
LC-0015492,MD-01291,2025-12-01,1342.88,12.89,Normal,Normal
LC-0015493,MD-01292,2025-01-01,2869.58,301.66,Normal,Normal
LC-0015494,MD-01292,2025-02-01,3169.86,300.28,Normal,Normal
LC-0015495,MD-01292,2025-03-01,3450.45,280.58,Normal,Normal
LC-0015496,MD-01292,2025-04-01,3729.39,278.95,Normal,Normal
LC-0015497,MD-01292,2025-05-01,4012.19,282.79,Normal,Normal
LC-0015498,MD-01292,2025-06-01,4301.19,289.0,Normal,Normal
LC-0015499,MD-01292,2025-07-01,4596.9,295.71,Normal,Normal
LC-0015500,MD-01292,2025-08-01,4859.71,262.81,Normal,Normal
LC-0015501,MD-01292,2025-09-01,5155.83,296.12,Normal,Normal
LC-0015502,MD-01292,2025-10-01,5431.06,275.23,Normal,Normal
LC-0015503,MD-01292,2025-11-01,5712.89,281.83,Normal,Normal
LC-0015504,MD-01292,2025-12-01,6010.38,297.49,Normal,Normal
LC-0015505,MD-01293,2025-01-01,3768.87,11.38,Normal,Consumo Elevado
LC-0015506,MD-01293,2025-02-01,3780.6,11.73,Normal,Consumo Elevado
LC-0015507,MD-01293,2025-03-01,3792.6,12.0,Normal,Consumo Elevado
LC-0015508,MD-01293,2025-04-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015509,MD-01293,2025-05-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015510,MD-01293,2025-06-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015511,MD-01293,2025-07-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015512,MD-01293,2025-08-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015513,MD-01293,2025-09-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015514,MD-01293,2025-10-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015515,MD-01293,2025-11-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015516,MD-01293,2025-12-01,3792.6,0.0,Medidor Detenido,Medidor Detenido
LC-0015517,MD-01294,2025-01-01,2138.26,15.72,Normal,Normal
LC-0015518,MD-01294,2025-02-01,2156.81,18.55,Normal,Normal
LC-0015519,MD-01294,2025-03-01,2174.86,18.05,Normal,Normal
LC-0015520,MD-01294,2025-04-01,2193.88,19.02,Normal,Normal
LC-0015521,MD-01294,2025-05-01,2208.06,14.18,Normal,Normal
LC-0015522,MD-01294,2025-06-01,2227.48,19.42,Normal,Normal
LC-0015523,MD-01294,2025-07-01,2246.92,19.43,Normal,Normal
LC-0015524,MD-01294,2025-08-01,2262.83,15.91,Normal,Normal
LC-0015525,MD-01294,2025-09-01,2282.74,19.91,Normal,Normal
LC-0015526,MD-01294,2025-10-01,2303.19,20.46,Normal,Normal
LC-0015527,MD-01294,2025-11-01,2319.18,15.98,Normal,Normal
LC-0015528,MD-01294,2025-12-01,2337.22,18.05,Normal,Normal
LC-0015529,MD-01295,2025-01-01,2871.07,12.22,Normal,Normal
LC-0015530,MD-01295,2025-02-01,2884.5,13.44,Normal,Normal
LC-0015531,MD-01295,2025-03-01,2898.55,14.05,Normal,Normal
LC-0015532,MD-01295,2025-04-01,2912.44,13.89,Normal,Normal
LC-0015533,MD-01295,2025-05-01,2926.0,13.56,Submedicion,Normal
LC-0015534,MD-01295,2025-06-01,2937.53,11.53,Submedicion,Normal
LC-0015535,MD-01295,2025-07-01,2947.03,9.5,Submedicion,Normal
LC-0015536,MD-01295,2025-08-01,2954.49,7.46,Submedicion,Normal
LC-0015537,MD-01295,2025-09-01,2959.92,5.43,Submedicion,Submedicion
LC-0015538,MD-01295,2025-10-01,2963.31,3.39,Submedicion,Submedicion
LC-0015539,MD-01295,2025-11-01,2966.02,2.71,Submedicion,Submedicion
LC-0015540,MD-01295,2025-12-01,2968.73,2.71,Submedicion,Submedicion
LC-0015541,MD-01296,2025-01-01,4596.68,17.48,Normal,Normal
LC-0015542,MD-01296,2025-02-01,4610.99,14.31,Normal,Normal
LC-0015543,MD-01296,2025-03-01,4626.16,15.17,Normal,Normal
LC-0015544,MD-01296,2025-04-01,4641.81,15.65,Normal,Normal
LC-0015545,MD-01296,2025-05-01,4658.8,16.99,Normal,Normal
LC-0015546,MD-01296,2025-06-01,4675.15,16.35,Normal,Normal
LC-0015547,MD-01296,2025-07-01,4693.98,18.83,Normal,Normal
LC-0015548,MD-01296,2025-08-01,4709.01,15.04,Normal,Normal
LC-0015549,MD-01296,2025-09-01,4723.29,14.28,Normal,Normal
LC-0015550,MD-01296,2025-10-01,4741.66,18.37,Normal,Normal
LC-0015551,MD-01296,2025-11-01,4755.89,14.23,Normal,Normal
LC-0015552,MD-01296,2025-12-01,4772.84,16.95,Normal,Normal
LC-0015553,MD-01297,2025-01-01,2506.8,16.37,Normal,Normal
LC-0015554,MD-01297,2025-02-01,2521.0,14.2,Normal,Normal
LC-0015555,MD-01297,2025-03-01,2533.78,12.78,Normal,Normal
LC-0015556,MD-01297,2025-04-01,2548.51,14.73,Normal,Normal
LC-0015557,MD-01297,2025-05-01,2562.54,14.03,Normal,Normal
LC-0015558,MD-01297,2025-06-01,2575.37,12.83,Normal,Normal
LC-0015559,MD-01297,2025-07-01,2590.5,15.13,Normal,Normal
LC-0015560,MD-01297,2025-08-01,2600.72,10.22,Normal,Normal
LC-0015561,MD-01297,2025-09-01,2615.42,14.7,Normal,Normal
LC-0015562,MD-01297,2025-10-01,2627.07,11.65,Normal,Normal
LC-0015563,MD-01297,2025-11-01,2641.44,14.37,Normal,Normal
LC-0015564,MD-01297,2025-12-01,2656.45,15.01,Normal,Normal
LC-0015565,MD-01298,2025-01-01,3887.71,15.96,Normal,Normal
LC-0015566,MD-01298,2025-02-01,3903.08,15.37,Normal,Normal
LC-0015567,MD-01298,2025-03-01,3921.02,17.94,Normal,Normal
LC-0015568,MD-01298,2025-04-01,3938.04,17.02,Normal,Normal
LC-0015569,MD-01298,2025-05-01,3956.71,18.67,Normal,Normal
LC-0015570,MD-01298,2025-06-01,3975.04,18.33,Normal,Normal
LC-0015571,MD-01298,2025-07-01,3995.09,20.06,Normal,Normal
LC-0015572,MD-01298,2025-08-01,4013.31,18.22,Normal,Normal
LC-0015573,MD-01298,2025-09-01,4032.45,19.14,Normal,Normal
LC-0015574,MD-01298,2025-10-01,4048.9,16.44,Normal,Normal
LC-0015575,MD-01298,2025-11-01,4067.55,18.65,Normal,Normal
LC-0015576,MD-01298,2025-12-01,4084.8,17.26,Normal,Normal
LC-0015577,MD-01299,2025-01-01,2097.25,176.34,Normal,Normal
LC-0015578,MD-01299,2025-02-01,2283.58,186.33,Normal,Normal
LC-0015579,MD-01299,2025-03-01,2454.56,170.98,Normal,Normal
LC-0015580,MD-01299,2025-04-01,2643.55,188.99,Normal,Normal
LC-0015581,MD-01299,2025-05-01,2859.06,215.51,Normal,Normal
LC-0015582,MD-01299,2025-06-01,3043.05,183.99,Normal,Normal
LC-0015583,MD-01299,2025-07-01,3227.68,184.62,Normal,Normal
LC-0015584,MD-01299,2025-08-01,3394.9,167.22,Normal,Normal
LC-0015585,MD-01299,2025-09-01,3592.12,197.22,Normal,Normal
LC-0015586,MD-01299,2025-10-01,3775.61,183.49,Normal,Normal
LC-0015587,MD-01299,2025-11-01,3966.19,190.58,Normal,Normal
LC-0015588,MD-01299,2025-12-01,4164.99,198.8,Normal,Normal
LC-0015589,MD-01300,2025-01-01,2466.6,16.87,Normal,Normal
LC-0015590,MD-01300,2025-02-01,2484.42,17.82,Normal,Normal
LC-0015591,MD-01300,2025-03-01,2499.39,14.97,Normal,Normal
LC-0015592,MD-01300,2025-04-01,2517.16,17.78,Normal,Normal
LC-0015593,MD-01300,2025-05-01,2535.34,18.18,Normal,Normal
LC-0015594,MD-01300,2025-06-01,2551.91,16.57,Normal,Normal
LC-0015595,MD-01300,2025-07-01,2568.85,16.94,Normal,Normal
LC-0015596,MD-01300,2025-08-01,2587.0,18.15,Normal,Normal
LC-0015597,MD-01300,2025-09-01,2606.01,19.01,Normal,Normal
LC-0015598,MD-01300,2025-10-01,2623.17,17.16,Normal,Normal
LC-0015599,MD-01300,2025-11-01,2642.08,18.91,Normal,Normal
LC-0015600,MD-01300,2025-12-01,2660.77,18.68,Normal,Normal
LC-0015601,MD-01301,2025-01-01,1043.91,13.53,Normal,Normal
LC-0015602,MD-01301,2025-02-01,1055.7,11.8,Normal,Normal
LC-0015603,MD-01301,2025-03-01,1068.21,12.5,Normal,Normal
LC-0015604,MD-01301,2025-04-01,1080.42,12.21,Normal,Normal
LC-0015605,MD-01301,2025-05-01,1091.85,11.43,Normal,Normal
LC-0015606,MD-01301,2025-06-01,1103.48,11.63,Normal,Normal
LC-0015607,MD-01301,2025-07-01,1113.35,9.87,Normal,Normal
LC-0015608,MD-01301,2025-08-01,1124.87,11.52,Normal,Normal
LC-0015609,MD-01301,2025-09-01,1138.34,13.47,Normal,Normal
LC-0015610,MD-01301,2025-10-01,1150.14,11.8,Normal,Normal
LC-0015611,MD-01301,2025-11-01,1162.92,12.78,Normal,Normal
LC-0015612,MD-01301,2025-12-01,1175.1,12.19,Normal,Normal
LC-0015613,MD-01302,2025-01-01,2966.4,50.75,Normal,Normal
LC-0015614,MD-01302,2025-02-01,3020.42,54.02,Normal,Normal
LC-0015615,MD-01302,2025-03-01,3070.09,49.67,Normal,Normal
LC-0015616,MD-01302,2025-04-01,3115.45,45.36,Normal,Normal
LC-0015617,MD-01302,2025-05-01,3163.52,48.08,Normal,Normal
LC-0015618,MD-01302,2025-06-01,3212.52,49.0,Normal,Normal
LC-0015619,MD-01302,2025-07-01,3259.7,47.18,Normal,Normal
LC-0015620,MD-01302,2025-08-01,3310.87,51.17,Normal,Normal
LC-0015621,MD-01302,2025-09-01,3361.84,50.98,Normal,Normal
LC-0015622,MD-01302,2025-10-01,3412.61,50.77,Normal,Normal
LC-0015623,MD-01302,2025-11-01,3459.4,46.79,Normal,Normal
LC-0015624,MD-01302,2025-12-01,3510.33,50.93,Normal,Normal
LC-0015625,MD-01303,2025-01-01,4211.81,44.39,Normal,Normal
LC-0015626,MD-01303,2025-02-01,4262.68,50.88,Normal,Normal
LC-0015627,MD-01303,2025-03-01,4304.92,42.23,Normal,Normal
LC-0015628,MD-01303,2025-04-01,4352.9,47.98,Normal,Normal
LC-0015629,MD-01303,2025-05-01,4402.92,50.02,Normal,Normal
LC-0015630,MD-01303,2025-06-01,4453.25,50.33,Normal,Normal
LC-0015631,MD-01303,2025-07-01,4507.64,54.39,Normal,Normal
LC-0015632,MD-01303,2025-08-01,4564.66,57.02,Normal,Normal
LC-0015633,MD-01303,2025-09-01,4614.12,49.46,Normal,Normal
LC-0015634,MD-01303,2025-10-01,4656.98,42.86,Normal,Normal
LC-0015635,MD-01303,2025-11-01,4719.49,62.51,Normal,Normal
LC-0015636,MD-01303,2025-12-01,4771.77,52.28,Normal,Normal
LC-0015637,MD-01304,2025-01-01,4316.24,43.31,Normal,Normal
LC-0015638,MD-01304,2025-02-01,4358.52,42.28,Normal,Normal
LC-0015639,MD-01304,2025-03-01,4399.42,40.9,Normal,Normal
LC-0015640,MD-01304,2025-04-01,4436.12,36.7,Normal,Normal
LC-0015641,MD-01304,2025-05-01,4477.69,41.57,Normal,Normal
LC-0015642,MD-01304,2025-06-01,4519.4,41.71,Normal,Normal
LC-0015643,MD-01304,2025-07-01,4562.95,43.55,Normal,Normal
LC-0015644,MD-01304,2025-08-01,4600.74,37.8,Normal,Normal
LC-0015645,MD-01304,2025-09-01,4642.58,41.84,Normal,Normal
LC-0015646,MD-01304,2025-10-01,4687.2,44.62,Normal,Normal
LC-0015647,MD-01304,2025-11-01,4732.16,44.96,Normal,Normal
LC-0015648,MD-01304,2025-12-01,4768.46,36.31,Normal,Normal
LC-0015649,MD-01305,2025-01-01,4611.5,14.63,Normal,Normal
LC-0015650,MD-01305,2025-02-01,4626.08,14.58,Normal,Normal
LC-0015651,MD-01305,2025-03-01,4640.68,14.6,Normal,Normal
LC-0015652,MD-01305,2025-04-01,4656.17,15.49,Normal,Normal
LC-0015653,MD-01305,2025-05-01,4671.39,15.22,Normal,Normal
LC-0015654,MD-01305,2025-06-01,4683.91,12.52,Normal,Normal
LC-0015655,MD-01305,2025-07-01,4696.45,12.54,Normal,Normal
LC-0015656,MD-01305,2025-08-01,4710.78,14.33,Normal,Normal
LC-0015657,MD-01305,2025-09-01,4723.87,13.08,Normal,Normal
LC-0015658,MD-01305,2025-10-01,4737.95,14.08,Normal,Normal
LC-0015659,MD-01305,2025-11-01,4751.11,13.16,Normal,Normal
LC-0015660,MD-01305,2025-12-01,4765.41,14.3,Normal,Normal
LC-0015661,MD-01306,2025-01-01,1405.84,206.73,Normal,Normal
LC-0015662,MD-01306,2025-02-01,1644.7,238.86,Normal,Normal
LC-0015663,MD-01306,2025-03-01,1886.79,242.09,Normal,Normal
LC-0015664,MD-01306,2025-04-01,2129.63,242.84,Normal,Normal
LC-0015665,MD-01306,2025-05-01,2343.52,213.88,Normal,Normal
LC-0015666,MD-01306,2025-06-01,2592.15,248.63,Normal,Normal
LC-0015667,MD-01306,2025-07-01,2815.05,222.9,Normal,Normal
LC-0015668,MD-01306,2025-08-01,3052.38,237.32,Normal,Normal
LC-0015669,MD-01306,2025-09-01,3052.38,0.0,Medidor Detenido,Medidor Detenido
LC-0015670,MD-01306,2025-10-01,3052.38,0.0,Medidor Detenido,Medidor Detenido
LC-0015671,MD-01306,2025-11-01,3052.38,0.0,Medidor Detenido,Medidor Detenido
LC-0015672,MD-01306,2025-12-01,3052.38,0.0,Medidor Detenido,Medidor Detenido
LC-0015673,MD-01307,2025-01-01,1292.03,21.98,Normal,Normal
LC-0015674,MD-01307,2025-02-01,1312.31,20.28,Normal,Normal
LC-0015675,MD-01307,2025-03-01,1330.06,17.76,Normal,Normal
LC-0015676,MD-01307,2025-04-01,1349.04,18.97,Normal,Normal
LC-0015677,MD-01307,2025-05-01,1369.28,20.24,Normal,Normal
LC-0015678,MD-01307,2025-06-01,1388.61,19.33,Normal,Normal
LC-0015679,MD-01307,2025-07-01,1408.97,20.36,Normal,Normal
LC-0015680,MD-01307,2025-08-01,1426.55,17.58,Normal,Normal
LC-0015681,MD-01307,2025-09-01,1445.91,19.36,Normal,Normal
LC-0015682,MD-01307,2025-10-01,1465.5,19.59,Normal,Normal
LC-0015683,MD-01307,2025-11-01,1483.81,18.31,Normal,Normal
LC-0015684,MD-01307,2025-12-01,1502.78,18.97,Normal,Normal
LC-0015685,MD-01308,2025-01-01,2158.18,12.31,Normal,Normal
LC-0015686,MD-01308,2025-02-01,2170.77,12.6,Normal,Normal
LC-0015687,MD-01308,2025-03-01,2184.94,14.16,Normal,Normal
LC-0015688,MD-01308,2025-04-01,2196.5,11.57,Normal,Normal
LC-0015689,MD-01308,2025-05-01,2209.84,13.34,Normal,Normal
LC-0015690,MD-01308,2025-06-01,2222.0,12.15,Normal,Normal
LC-0015691,MD-01308,2025-07-01,2236.53,14.53,Normal,Normal
LC-0015692,MD-01308,2025-08-01,2249.32,12.79,Normal,Normal
LC-0015693,MD-01308,2025-09-01,2263.32,14.01,Normal,Normal
LC-0015694,MD-01308,2025-10-01,2275.27,11.95,Normal,Normal
LC-0015695,MD-01308,2025-11-01,2286.72,11.45,Normal,Normal
LC-0015696,MD-01308,2025-12-01,2299.21,12.48,Normal,Normal
LC-0015697,MD-01309,2025-01-01,3707.86,10.22,Normal,Normal
LC-0015698,MD-01309,2025-02-01,3719.37,11.51,Normal,Normal
LC-0015699,MD-01309,2025-03-01,3734.49,15.12,Normal,Normal
LC-0015700,MD-01309,2025-04-01,3746.69,12.2,Normal,Normal
LC-0015701,MD-01309,2025-05-01,3759.08,12.39,Normal,Normal
LC-0015702,MD-01309,2025-06-01,3769.24,10.16,Normal,Normal
LC-0015703,MD-01309,2025-07-01,3781.0,11.76,Normal,Normal
LC-0015704,MD-01309,2025-08-01,3792.66,11.65,Normal,Normal
LC-0015705,MD-01309,2025-09-01,3803.94,11.29,Normal,Normal
LC-0015706,MD-01309,2025-10-01,3816.49,12.55,Normal,Normal
LC-0015707,MD-01309,2025-11-01,3828.08,11.59,Normal,Normal
LC-0015708,MD-01309,2025-12-01,3839.38,11.3,Normal,Normal
LC-0015709,MD-01310,2025-01-01,1994.12,15.65,Normal,Normal
LC-0015710,MD-01310,2025-02-01,2009.15,15.03,Normal,Normal
LC-0015711,MD-01310,2025-03-01,2022.47,13.32,Normal,Normal
LC-0015712,MD-01310,2025-04-01,2036.3,13.82,Normal,Normal
LC-0015713,MD-01310,2025-05-01,2049.62,13.32,Normal,Normal
LC-0015714,MD-01310,2025-06-01,2062.94,13.32,Normal,Normal
LC-0015715,MD-01310,2025-07-01,2075.19,12.26,Normal,Normal
LC-0015716,MD-01310,2025-08-01,2090.58,15.39,Normal,Normal
LC-0015717,MD-01310,2025-09-01,2106.37,15.79,Normal,Normal
LC-0015718,MD-01310,2025-10-01,2119.55,13.18,Normal,Normal
LC-0015719,MD-01310,2025-11-01,2132.62,13.07,Normal,Normal
LC-0015720,MD-01310,2025-12-01,2147.57,14.95,Normal,Normal
LC-0015721,MD-01311,2025-01-01,1415.91,18.41,Normal,Normal
LC-0015722,MD-01311,2025-02-01,1436.44,20.53,Normal,Normal
LC-0015723,MD-01311,2025-03-01,1456.05,19.61,Normal,Normal
LC-0015724,MD-01311,2025-04-01,1475.15,19.1,Normal,Normal
LC-0015725,MD-01311,2025-05-01,1492.73,17.59,Normal,Normal
LC-0015726,MD-01311,2025-06-01,1512.98,20.24,Normal,Normal
LC-0015727,MD-01311,2025-07-01,1530.32,17.34,Normal,Normal
LC-0015728,MD-01311,2025-08-01,1550.71,20.39,Normal,Normal
LC-0015729,MD-01311,2025-09-01,1570.04,19.33,Normal,Normal
LC-0015730,MD-01311,2025-10-01,1587.96,17.93,Normal,Normal
LC-0015731,MD-01311,2025-11-01,1609.99,22.02,Normal,Normal
LC-0015732,MD-01311,2025-12-01,1630.19,20.2,Normal,Normal
LC-0015733,MD-01312,2025-01-01,532.48,12.37,Normal,Normal
